"time","date","hour","premise","offense","beat","block","street","type","suffix","number","month","day","location","address","lon","lat"
"08/01/10 15:00","01/08/10",9,"150","aggravated assault","1,70E+11","6500-6599","chimney rock","rd","-",1,"january","friday","jail / prison","6550 chimney rock rd",-95.4764457,29.7111193
"26/04/10 06:00","4/26/2010",1,"13R","aggravated assault","11H10","1000-1099","wayside","","-",1,"april","monday","road / street / sidewalk","1050 wayside",-95.2932138,29.769169
"21/04/10 00:00","4/20/2010",19,"18A","aggravated assault","1,70E+41","12500-12599","sandpiper","dr","-",1,"april","tuesday","apartment parking lot","12550 sandpiper dr",-95.5031597,29.639502
"30/05/10 21:00","5/30/2010",16,"13B","aggravated assault","1A20","1000-1099","westheimer","rd","-",1,"may","sunday","bus stop","1050 westheimer rd",-95.3925717,29.7446644
"09/03/10 15:00","03/09/10",9,"03B","aggravated assault","3B10","2300-2399","mcallister","rd","-",1,"march","tuesday","bar / night club","2350 mcallister rd",-95.4635603,29.808658
"09/06/10 02:00","06/08/10",21,"20A","aggravated assault","19G10","10600-10699","beechnut","st","-",1,"june","tuesday","apartment","10650 beechnut st",-95.5678557,29.6889504
"09/06/10 11:00","06/09/10",6,"20A","aggravated assault","12D60","1300-1399","nasa","pkwy","-",1,"june","wednesday","apartment","1350 nasa pkwy",-95.099489,29.54729
"20/08/10 23:00","8/20/2010",18,"20R","aggravated assault","2A10","500-599","paschall","","-",1,"august","friday","residence / house"," 550 paschall",-95.3631296,29.7782752
"24/02/10 19:00","2/24/2010",13,"20R","aggravated assault","UNK","14000-14099","almeda","rd","-",1,"february","wednesday","residence / house","14050 almeda rd",-95.4238616,29.6029539
"11/06/10 08:00","06/11/10",3,"250","aggravated assault","1A10","1200-1299","travis","st","-",1,"june","friday","other / unknown","1250 travis st",-95.3674428,29.7554486
"28/08/10 04:00","8/27/2010",23,"20A","aggravated assault","5F30","5800-5899","hollister","","-",1,"august","friday","apartment","5850 hollister",-95.504571,29.8531524
"05/03/10 03:00","03/04/10",21,"20R","aggravated assault","1,60E+41","5000-5099","parkridge","dr","-",1,"march","thursday","residence / house","5050 parkridge dr",-95.464327,29.5839408
"12/04/10 02:00","04/11/10",21,"20R","aggravated assault","6B10","10100-10199","irvington","blvd","-",1,"april","sunday","residence / house","10150 irvington blvd",-95.3622102,29.8550795
"01/03/10 20:00","03/01/10",14,"20P","aggravated assault","2A50","4500-4599","nett","","-",1,"march","monday","multi-plex home (duplex, triplex, etc)","4550 nett",-95.407154,29.7719869
"25/01/10 06:00","1/25/2010",0,"13R","aggravated assault","7C20","2500-2599","russell","","-",1,"january","monday","road / street / sidewalk","2550 russell",-95.3310235,29.7851994
"29/07/10 03:00","7/28/2010",22,"05D","aggravated assault","2A50","1100-1199","shepherd","dr","-",1,"july","wednesday","car wash","1150 shepherd dr",-95.4094686,29.7718027
"03/08/10 19:00","08/03/10",14,"70","aggravated assault","14D30","8100-8199","martin luther king","blvd","-",1,"august","tuesday","convenience store","8150 martin luther king blvd",-95.3373068,29.6644611
"13/06/10 05:00","6/13/2010",0,"20A","aggravated assault","8C50","9500-9599","wayside","","N",1,"june","sunday","apartment","9550 wayside",-95.282776,29.850175
"24/06/10 02:00","6/23/2010",21,"210","aggravated assault","18F20","1800-1899","post oak","blvd","-",1,"june","wednesday","restaurant / cafeteria","1850 post oak blvd",-95.4613221,29.7476393
"12/08/10 02:00","08/11/10",21,"20R","aggravated assault","20G70","13100-13199","ensley wood","dr","-",1,"august","wednesday","residence / house","13150 ensley wood dr",-95.6188635,29.7189801
"26/02/10 01:00","2/25/2010",19,"20R","aggravated assault","2A60","1400-1499","25th","st","W",2,"february","thursday","residence / house","1450 25th st",-95.425659,29.808399
"27/05/10 01:00","5/26/2010",20,"20R","aggravated assault","1,50E+31","10500-10599","greenwillow","st","-",1,"may","wednesday","residence / house","10550 greenwillow st",-95.4489628,29.66664
"08/02/10 03:00","02/07/10",21,"13H","aggravated assault","1,50E+31","4200-4299","south lp w","","-",1,"february","sunday","highway / freeway","4250 south lp w",-95.3605918,29.6800374
"26/02/10 11:00","2/26/2010",5,"20R","aggravated assault","7C20","2600-2699","melbourne","","-",1,"february","friday","residence / house","2650 melbourne",-95.3436354,29.8169071
"02/05/10 07:00","05/02/10",2,"20A","aggravated assault","9C40","12200-12299","fleming","dr","-",2,"may","sunday","apartment","12250 fleming dr",-95.2201792,29.7757542
"25/04/10 00:00","4/24/2010",19,"20A","aggravated assault","1A50","3900-3999","essex","ln","-",1,"april","saturday","apartment","3950 essex ln",-95.4443124,29.7397404
"13/05/10 12:00","5/13/2010",7,"20R","aggravated assault","18F50","9300-9399","meadowbriar","ln","-",1,"may","thursday","residence / house","9350 meadowbriar ln",-95.5300697,29.7334113
"27/06/10 08:00","6/27/2010",3,"18R","aggravated assault","10H30","1500-1599","st emanuel","","-",2,"june","sunday","restaurant / cafeteria parking lot","1550 st emanuel",-95.3587562,29.7471548
"09/08/10 05:00","08/09/10",0,"13R","aggravated assault","8C10","5300-5399","haywood","","-",1,"august","monday","road / street / sidewalk","5350 haywood",-95.3165212,29.8588407
"15/02/10 00:00","2/14/2010",18,"13R","aggravated assault","4F10","9500-9599","westview","","-",1,"february","sunday","road / street / sidewalk","9550 westview",-95.5247492,29.7929305
"25/04/10 06:00","4/25/2010",1,"18R","aggravated assault","18F30","6300-6399","windswept","ln","-",1,"april","sunday","restaurant / cafeteria parking lot","6350 windswept ln",-95.4920553,29.7261186
"05/04/10 07:00","04/05/10",2,"20P","aggravated assault","14D20","3800-3899","faulkner","st","-",1,"april","monday","multi-plex home (duplex, triplex, etc)","3850 faulkner st",-95.3638707,29.6888821
"27/04/10 21:00","4/27/2010",16,"20W","aggravated assault","10H50","2200-2299","holman","","-",1,"april","tuesday","vacant other residential (apartment, inn, dorms, boarding house)","2250 holman",-95.3675086,29.733125
"20/01/10 11:00","1/20/2010",5,"250","aggravated assault","19G10","10000-10099","beechnut","st","-",1,"january","wednesday","other / unknown","10050 beechnut st",-95.5590642,29.6897544
"24/06/10 20:00","6/24/2010",15,"20R","aggravated assault","2A50","800-899","leverkuhn","","-",1,"june","thursday","residence / house"," 850 leverkuhn",-95.4008586,29.7690074
"28/08/10 06:00","8/28/2010",1,"13R","aggravated assault","7C30","3000-3099","bennington","st","-",1,"august","saturday","road / street / sidewalk","3050 bennington st",-95.3395637,29.8220402
"10/02/10 00:00","02/09/10",18,"20A","aggravated assault","12D10","9400-9499","clearwood","","-",1,"february","tuesday","apartment","9450 clearwood",-95.2499585,29.6193294
"14/06/10 14:00","6/14/2010",9,"22M","aggravated assault","13D20","7100-7199","westover","","-",1,"june","monday","middle school","7150 westover",-95.309434,29.665979
"28/08/10 23:00","8/28/2010",18,"20R","aggravated assault","2A20","200-299","sue","","-",2,"august","saturday","residence / house"," 250 sue",-95.3681468,29.8070558
"15/01/10 20:00","1/15/2010",14,"20A","aggravated assault","12D10","10100-10199","windmill lakes","blvd","-",1,"january","friday","apartment","10150 windmill lakes blvd",-95.241261,29.6208282
"31/07/10 23:00","7/31/2010",18,"18P","aggravated assault","5F40","18200-18299","tomball","pkwy","-",1,"july","saturday","commercial parking lot / garage","18250 tomball pkwy",-95.5533897,29.9653316
"26/04/10 03:00","4/25/2010",22,"20R","aggravated assault","6B40","700-799","fortune","st","-",1,"april","sunday","residence / house"," 750 fortune st",-95.415121,29.873832
"21/01/10 07:00","1/21/2010",1,"140","aggravated assault","1,70E+11","6800-6899","southwest","fwy","-",1,"january","thursday","hotel / motel / etc.","6850 southwest fwy",-95.5040399,29.7126466
"15/08/10 01:00","8/14/2010",20,"18A","aggravated assault","6B60","800-899","greens","rd","-",1,"august","saturday","apartment parking lot"," 850 greens rd",-95.3951581,29.9505382
"15/04/10 13:00","4/15/2010",8,"20A","aggravated assault","19G40","9700-9799","leawood","blvd","-",1,"april","thursday","apartment","9750 leawood blvd",-95.5774025,29.6732736
"05/05/10 13:00","05/05/10",8,"05C","aggravated assault","1,70E+21","6800-6899","bissonnet","st","-",1,"may","wednesday","commercial building","6850 bissonnet st",-95.5036391,29.6894907
"06/03/10 11:00","03/06/10",5,"20R","aggravated assault","6B20","5900-5999","shirley mae","ln","-",1,"march","saturday","residence / house","5950 shirley mae ln",-95.4483456,29.8525942
"02/01/10 05:00","01/01/10",23,"20A","aggravated assault","4F10","9500-9599","westview","","-",1,"january","friday","apartment","9550 westview",-95.5247492,29.7929305
"11/07/10 07:00","07/11/10",2,"18N","aggravated assault","12D20","11000-11099","kingspoint","","-",1,"july","sunday","bar / night club parking lot","11050 kingspoint",-95.2244001,29.6203782
"16/07/10 04:00","7/15/2010",23,"20R","aggravated assault","7C20","3900-3999","wipprecht","st","-",1,"july","thursday","residence / house","3950 wipprecht st",-95.3222434,29.7964318
"12/06/10 22:00","06/12/10",17,"20A","aggravated assault","18F40","2600-2699","westerland","dr","-",1,"june","saturday","apartment","2650 westerland dr",-95.5314953,29.7376463
"12/05/10 20:00","05/12/10",15,"20R","aggravated assault","2A30","700-799","merrill","","-",1,"may","wednesday","residence / house"," 750 merrill",-95.3806635,29.7888725
"28/03/10 21:00","3/28/2010",16,"20A","aggravated assault","3B10","3600-3699","bolin","","-",1,"march","sunday","apartment","3650 bolin",-95.4813826,29.8214631
"16/07/10 07:00","7/16/2010",2,"18N","aggravated assault","19G10","9600-9699","bissonnet","st","-",1,"july","friday","bar / night club parking lot","9650 bissonnet st",-95.5477895,29.6755863
"25/08/10 18:00","8/25/2010",13,"13H","aggravated assault","11H20","7500-7599","office city","dr","-",1,"august","wednesday","highway / freeway","7550 office city dr",-95.286881,29.7004221
"04/04/10 07:00","04/04/10",2,"18R","aggravated assault","18F20","5500-5599","richmond","ave","-",1,"april","sunday","restaurant / cafeteria parking lot","5550 richmond ave",-95.4752354,29.7315862
"23/04/10 23:00","4/23/2010",18,"20M","aggravated assault","8C60","5300-5399","little york","rd","-",1,"april","friday","mobile home","5350 little york rd",-95.3115884,29.8708839
"14/07/10 05:00","7/14/2010",0,"20A","aggravated assault","1,70E+41","10900-10999","fondren","rd","-",1,"july","wednesday","apartment","10950 fondren rd",-95.5090589,29.660873
"17/01/10 05:00","1/16/2010",23,"13R","aggravated assault","2A30","1100-1199","studewood","","-",1,"january","saturday","road / street / sidewalk","1150 studewood",-95.3878318,29.7920098
"12/03/10 20:00","03/12/10",14,"20R","aggravated assault","10H50","2800-2899","nettleton","","-",1,"march","friday","residence / house","2850 nettleton",-95.3549771,29.7326031
"03/02/10 01:00","02/02/10",19,"18W","aggravated assault","14D20","4600-4699","aledo","st","-",1,"february","tuesday","church / synagogue / temple parking lot","4650 aledo st",-95.3560976,29.6674644
"15/06/10 03:00","6/14/2010",22,"20R","aggravated assault","11H30","8300-8399","glenview","dr","-",1,"june","monday","residence / house","8350 glenview dr",-95.2604687,29.6851331
"27/06/10 04:00","6/26/2010",23,"13R","aggravated assault","3B40","400-499","41st","st","E",1,"june","saturday","road / street / sidewalk"," 450 41st st",-95.3931895,29.823517
"06/04/10 21:00","04/06/10",16,"13R","aggravated assault","1,70E+21","9100-9199","fondren","rd","-",3,"april","tuesday","road / street / sidewalk","9150 fondren rd",-95.5088088,29.6783875
"29/08/10 05:00","8/29/2010",0,"18A","aggravated assault","20G10","9900-9999","richmond","ave","-",1,"august","sunday","apartment parking lot","9950 richmond ave",-95.5472107,29.7288688
"12/01/10 00:00","01/11/10",18,"20R","aggravated assault","10H50","3200-3299","elgin","st","-",1,"january","monday","residence / house","3250 elgin st",-95.3567137,29.7298646
"09/07/10 22:00","07/09/10",17,"18A","aggravated assault","8C50","8600-8699","sterlingshire","st","-",1,"july","friday","apartment parking lot","8650 sterlingshire st",-95.2662676,29.8548725
"18/05/10 22:00","5/18/2010",17,"20R","aggravated assault","5F20","8600-8699","blankenship","dr","-",1,"may","tuesday","residence / house","8650 blankenship dr",-95.50446,29.822709
"15/02/10 03:00","2/14/2010",21,"20A","aggravated assault","7C30","6800-6899","arto","st","-",1,"february","sunday","apartment","6850 arto st",-95.3501026,29.8214328
"28/03/10 02:00","3/27/2010",21,"20A","aggravated assault","1,70E+11","5900-5999","glenmont","dr","-",1,"march","saturday","apartment","5950 glenmont dr",-95.484982,29.7200746
"05/04/10 06:00","04/05/10",1,"20A","aggravated assault","1,70E+11","6200-6299","gulfton","","-",1,"april","monday","apartment","6250 gulfton",-95.4918887,29.7164179
"23/02/10 20:00","2/23/2010",14,"13R","aggravated assault","14D20","3800-3899","mt pleasant","","-",1,"february","tuesday","road / street / sidewalk","3850 mt pleasant",-95.3655262,29.685294
"27/07/10 03:00","7/26/2010",22,"20A","aggravated assault","19G10","10500-10599","beechnut","st","-",1,"july","monday","apartment","10550 beechnut st",-95.5642031,29.6893036
"17/07/10 23:00","7/17/2010",18,"13R","aggravated assault","14D10","3800-3899","old spanish","trl","-",1,"july","saturday","road / street / sidewalk","3850 old spanish trl",-95.3607522,29.7022702
"02/08/10 06:00","08/02/10",1,"20R","aggravated assault","2A10","5600-5699","chapman","st","-",1,"august","monday","residence / house","5650 chapman st",-95.3545687,29.8110069
"13/03/10 09:00","3/13/2010",3,"18N","aggravated assault","6B10","6500-6599","airline","dr","-",1,"march","saturday","bar / night club parking lot","6550 airline dr",-95.3846636,29.8599864
"07/06/10 16:00","06/07/10",11,"13R","aggravated assault","8C50","9500-9599","mesa","dr","-",1,"june","monday","road / street / sidewalk","9550 mesa dr",-95.2624411,29.8506645
"08/07/10 02:00","07/07/10",21,"20R","aggravated assault","1,60E+21","3200-3299","kelling","dr","-",1,"july","wednesday","residence / house","3250 kelling dr",-95.4258569,29.629798
"13/03/10 20:00","3/13/2010",14,"20R","aggravated assault","9C20","400-499","shotwell","","-",2,"march","saturday","residence / house"," 450 shotwell",-95.3115389,29.7803083
"14/05/10 02:00","5/13/2010",21,"250","aggravated assault","1A10","1800-1899","main","st","-",1,"may","thursday","other / unknown","1850 main st",-95.3614987,29.7759086
"21/04/10 02:00","4/20/2010",21,"20R","aggravated assault","8C20","7300-7399","howton","","-",1,"april","tuesday","residence / house","7350 howton",-95.2957446,29.8178902
"19/07/10 02:00","7/18/2010",21,"20R","aggravated assault","6B40","900-999","dewalt","st","-",1,"july","sunday","residence / house"," 950 dewalt st",-95.4231241,29.8823877
"29/07/10 15:00","7/29/2010",10,"250","aggravated assault","6B50","0-99","north sam houston","pkwy","E",1,"july","thursday","other / unknown","  50 north sam houston pkwy",-95.5585576,29.759717
"11/02/10 01:00","02/10/10",19,"20A","aggravated assault","5F30","7000-7099","hollister","","-",1,"february","wednesday","apartment","7050 hollister",-95.5061389,29.8630316
"03/08/10 17:00","08/03/10",12,"20R","aggravated assault","12D60","1800-1899","silverpines","rd","-",1,"august","tuesday","residence / house","1850 silverpines rd",-95.1148079,29.5664805
"16/03/10 21:00","3/16/2010",16,"20A","aggravated assault","19G10","7500-7599","corporate","dr","-",1,"march","tuesday","apartment","7550 corporate dr",-95.5522426,29.6983644
"03/07/10 04:00","07/02/10",23,"20A","aggravated assault","5F20","7900-7999","amelia","rd","-",1,"july","friday","apartment","7950 amelia rd",-95.4853251,29.80752
"06/03/10 08:00","03/06/10",2,"70","aggravated assault","10H40","2200-2299","main","st","-",1,"march","saturday","convenience store","2250 main st",-95.3723847,29.7476609
"15/03/10 03:00","3/14/2010",22,"18A","aggravated assault","20G10","9300-9399","town park","dr","-",1,"march","sunday","apartment parking lot","9350 town park dr",-95.5477392,29.7121687
"10/03/10 01:00","03/09/10",19,"250","aggravated assault","10H10","1900-1999","runnels","","-",2,"march","tuesday","other / unknown","1950 runnels",-95.3512724,29.7629161
"24/01/10 03:00","1/23/2010",21,"20R","aggravated assault","7C20","2400-2499","glasgow","dr","-",1,"january","saturday","residence / house","2450 glasgow dr",-95.3469271,29.808436
"14/07/10 07:00","7/14/2010",2,"20A","aggravated assault","12D40","11800-11899","algonquin","dr","-",1,"july","wednesday","apartment","11850 algonquin dr",-95.1970553,29.5955557
"14/02/10 04:00","2/13/2010",22,"20A","aggravated assault","19G10","7300-7399","corporate","dr","-",1,"february","saturday","apartment","7350 corporate dr",-95.5523072,29.7002417
